utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000341-fn000875-370.4911-372.8764,5,substitution,je,2,muziek,6
n000341-fn000875-370.4911-372.8764,7,deletion,je,2,<del>,<del>
n000341-fn000875-372.8764-374.7482,0,deletion,basage,6,<del>,<del>
n000341-fn000875-372.8764-374.7482,1,substitution,leten,5,beschermleider,14
n000341-fn000875-375.2141-375.8817,0,substitution,letten,6,letter,6
n000341-fn000875-375.8817-378.1321,2,substitution,één,3,een,3
n000341-fn000875-385.3238-386.7988,0,substitution,fietst,6,fiets,5
n000341-fn000875-386.7988-388.4913,0,insertion,<ins>,<ins>,gaat,4
n000341-fn000875-386.7988-388.4913,1,insertion,<ins>,<ins>,u,1
n000341-fn000875-386.7988-388.4913,2,substitution,haar,4,lief,4
n000341-fn000875-386.7988-388.4913,3,substitution,lieve,5,zijn,4
n000341-fn000875-395.0354-397.5294,4,substitution,half,4,twee,4
n000341-fn000875-395.0354-397.5294,5,substitution,drie,4,dertig,6
n000341-fn000875-399.8586-401.6287,0,insertion,<ins>,<ins>,het,3
n000341-fn000875-399.8586-401.6287,1,insertion,<ins>,<ins>,laat,4
n000341-fn000875-399.8586-401.6287,2,substitution,etalage,7,je,2
n000341-fn000875-399.8586-401.6287,3,substitution,te,2,het,3
n000341-fn000875-405.1619-407.2875,0,substitution,contrac,7,contract,8
n000341-fn000875-407.2875-409.6788,0,deletion,perpli,6,<del>,<del>
n000341-fn000875-41.0754-43.5952,0,deletion,vaak,4,<del>,<del>
n000341-fn000875-41.0754-43.5952,1,substitution,een,3,faken,5
n000341-fn000875-41.0754-43.5952,5,deletion,gaat,4,<del>,<del>
n000341-fn000875-410.9054-412.9854,2,deletion,rust,4,<del>,<del>
n000341-fn000875-410.9054-412.9854,3,substitution,en,2,rusten,6
n000341-fn000875-414.7091-416.9761,0,substitution,uit,3,uitendood,9
n000341-fn000875-414.7091-416.9761,2,deletion,doet,4,<del>,<del>
n000341-fn000875-414.7091-416.9761,3,deletion,een,3,<del>,<del>
n000341-fn000875-414.7091-416.9761,4,substitution,dutje,5,duizelig,8
n000341-fn000875-417.7834-419.3813,2,substitution,tracht,6,draagt,6
n000341-fn000875-420.4761-422.2773,0,substitution,bewegingen,10,beveiligden,11
n000341-fn000875-427.2460-429.4455,1,deletion,huis,4,<del>,<del>
n000341-fn000875-427.2460-429.4455,2,substitution,eigenaar,8,huisgenaar,10
n000341-fn000875-436.0166-438.4234,3,substitution,ouderwets,9,oudervet,8
n000341-fn000875-448.6341-450.1259,0,substitution,één,3,en,2
n000341-fn000875-448.6341-450.1259,1,substitution,bekertje,8,bekaarten,9
n000341-fn000875-45.4357-47.2212,1,substitution,één,3,een,3
n000341-fn000875-450.1259-452.0846,0,insertion,<ins>,<ins>,waar,4
n000341-fn000875-450.1259-452.0846,1,substitution,warme,5,is,2
n000341-fn000875-454.4103-456.1649,2,substitution,gezeur,6,gezur,5
n000341-fn000875-461.5736-463.2661,1,substitution,en,2,een,3
n000341-fn000875-466.6568-468.6941,1,substitution,bergruimt,9,bergruimte,10
n000341-fn000875-479.4781-480.5833,0,substitution,gelokt,6,helokte,7
n000341-fn000875-480.5833-481.7295,0,substitution,gelokt,6,gelukt,6
n000341-fn000875-484.1363-485.2331,0,substitution,muisje,6,mauwje,6
n000341-fn000875-485.2331-487.2051,0,substitution,keurig,6,kijken,6
n000341-fn000875-485.2331-487.2051,3,deletion,v,1,<del>,<del>
n000341-fn000875-487.7641-490.1009,5,insertion,<ins>,<ins>,eh,2
n000341-fn000875-492.2204-493.9980,1,substitution,regenen,7,rekenen,7
n000341-fn000875-495.0383-496.9481,0,substitution,na,2,naar,4
n000341-fn000875-495.0383-496.9481,3,substitution,lekkage,7,lekaze,6
n000341-fn000875-498.9823-500.9061,1,substitution,vervanging,10,verwarring,10
n000341-fn000875-51.9859-54.5479,3,insertion,<ins>,<ins>,een,3
n000341-fn000875-51.9859-54.5479,4,substitution,één,3,hele,4
n000341-fn000875-51.9859-54.5479,5,substitution,heleboel,8,boel,4
n000341-fn000875-510.5989-512.9281,1,substitution,en,2,een,3
n000341-fn000875-513.3318-514.3721,0,substitution,ravage,6,raphael,7
n000341-fn000875-519.0808-521.1050,1,deletion,sociaal,7,<del>,<del>
n000341-fn000875-519.0808-521.1050,2,substitution,socialiet,9,sociale,7
n000341-fn000875-523.3820-525.4775,1,substitution,moest,5,moet,4
n000341-fn000875-523.3820-525.4775,3,substitution,zwarse,6,zwart,5
n000341-fn000875-529.5512-532.1645,0,insertion,<ins>,<ins>,laat,4
n000341-fn000875-529.5512-532.1645,1,substitution,flatje,6,je,2
n000341-fn000875-529.5512-532.1645,2,substitution,huren,5,horen,5
n000341-fn000875-529.5512-532.1645,4,substitution,ze,2,ziens,5
n000341-fn000875-529.5512-532.1645,5,substitution,één,3,en,2
n000341-fn000875-537.9748-539.3875,0,deletion,negentien,9,<del>,<del>
n000341-fn000875-537.9748-539.3875,1,substitution,vier,4,honderdviernnegentig,20
n000341-fn000875-539.3875-540.5795,2,deletion,a,1,<del>,<del>
n000341-fn000875-540.5795-542.1700,0,deletion,en,2,<del>,<del>
n000341-fn000875-540.5795-542.1700,4,deletion,no,2,<del>,<del>
n000341-fn000875-542.1700-543.9060,0,substitution,notering,8,nootring,8
n000341-fn000875-550.1729-552.8041,0,deletion,uit,3,<del>,<del>
n000341-fn000875-550.1729-552.8041,1,deletion,gestie,6,<del>,<del>
n000341-fn000875-550.1729-552.8041,2,substitution,peld,4,uitgestuurd,11
n000341-fn000875-62.4500-64.3288,1,substitution,één,3,een,3
n000341-fn000875-68.6208-70.8256,0,deletion,v,1,<del>,<del>
n000341-fn000875-77.8270-80.6856,0,substitution,erop,4,europ,5
n000341-fn000875-86.3276-89.0138,5,substitution,spullen,7,spoelen,7
n000341-fn000875-90.5917-91.9736,0,substitution,tweedehands,11,tweede,6
n000341-fn000875-90.5917-91.9736,1,substitution,spullen,7,handspullen,11
n000341-fn000875-96.3834-98.2166,0,substitution,probeert,8,probeer,7
n000342-fn000877-105.5518-107.3900,2,deletion,in,2,<del>,<del>
n000342-fn000877-107.3900-110.0106,0,deletion,pakkette,8,<del>,<del>
n000342-fn000877-112.0633-113.1261,0,substitution,je,2,you,3
n000342-fn000877-112.0633-113.1261,1,substitution,kunt,4,can,3
n000342-fn000877-112.0633-113.1261,2,substitution,ze,2,serve,5
n000342-fn000877-112.0633-113.1261,3,substitution,voor,4,for,3
n000342-fn000877-119.4798-121.6201,0,substitution,één,3,een,3
n000342-fn000877-119.4798-121.6201,1,substitution,gemeente,8,gemengd,7
n000342-fn000877-121.6201-123.0140,0,substitution,een,3,en,2
n000342-fn000877-125.7878-127.1752,0,substitution,ambtrenaren,11,ambtenaren,10
n000342-fn000877-13.8622-16.1363,5,insertion,<ins>,<ins>,hun,3
n000342-fn000877-133.2600-135.0290,3,deletion,goede,5,<del>,<del>
n000342-fn000877-133.2600-135.0290,4,deletion,s,1,<del>,<del>
n000342-fn000877-137.4481-140.3998,6,substitution,boemen,6,bomen,5
n000342-fn000877-140.3998-142.5886,4,substitution,er,2,daar,4
n000342-fn000877-140.3998-142.5886,5,substitution,voldoende,9,volgende,8
n000342-fn000877-142.5886-144.5273,0,deletion,groen,5,<del>,<del>
n000342-fn000877-142.5886-144.5273,1,substitution,is,2,chronisch,9
n000342-fn000877-151.6827-154.0580,0,deletion,vo,2,<del>,<del>
n000342-fn000877-154.0580-156.5594,0,deletion,de,2,<del>,<del>
n000342-fn000877-154.0580-156.5594,3,deletion,naar,4,<del>,<del>
n000342-fn000877-154.0580-156.5594,4,substitution,het,3,naard,5
n000342-fn000877-156.5594-158.6826,0,insertion,<ins>,<ins>,misschien,9
n000342-fn000877-156.5594-158.6826,1,substitution,miestal,7,is,2
n000342-fn000877-156.5594-158.6826,2,substitution,z,1,dat,3
n000342-fn000877-156.5594-158.6826,3,substitution,meestal,7,misschien,9
n000342-fn000877-16.1363-18.9787,3,deletion,h,1,<del>,<del>
n000342-fn000877-162.2481-163.9159,2,substitution,beurt,5,buurt,5
n000342-fn000877-173.7588-176.1362,4,substitution,trek,4,draaien,7
n000342-fn000877-176.1362-177.6816,2,substitution,een,3,en,2
n000342-fn000877-179.6024-182.5007,0,substitution,kun,3,kon,3
n000342-fn000877-179.6024-182.5007,6,deletion,welk,4,<del>,<del>
n000342-fn000877-179.6024-182.5007,7,substitution,nummer,6,wijknummer,10
n000342-fn000877-179.6024-182.5007,10,substitution,beurt,5,buurt,5
n000342-fn000877-18.9787-21.3973,0,substitution,een,3,en,2
n000342-fn000877-183.2003-185.2261,3,deletion,erg,3,<del>,<del>
n000342-fn000877-185.2261-187.8593,0,substitution,voor,4,for,3
n000342-fn000877-185.2261-187.8593,1,substitution,jouw,4,your,4
n000342-fn000877-185.2261-187.8593,2,substitution,nummer,6,number,6
n000342-fn000877-185.2261-187.8593,3,substitution,aan,3,on,2
n000342-fn000877-185.2261-187.8593,4,substitution,de,2,the,3
n000342-fn000877-185.2261-187.8593,5,substitution,beurt,5,birth,5
n000342-fn000877-203.0004-204.5637,0,substitution,één,3,een,3
n000342-fn000877-208.7471-210.0385,0,substitution,de,2,the,3
n000342-fn000877-208.7471-210.0385,2,substitution,van,3,from,4
n000342-fn000877-208.7471-210.0385,3,substitution,de,2,the,3
n000342-fn000877-208.7471-210.0385,4,substitution,familie,7,family,6
n000342-fn000877-214.3722-215.3726,1,substitution,ooms,4,ons,3
n000342-fn000877-22.7602-25.7088,1,substitution,één,3,een,3
n000342-fn000877-229.7152-232.5136,3,substitution,z,1,zit,3
n000342-fn000877-232.5136-234.8006,4,deletion,de,2,<del>,<del>
n000342-fn000877-236.8186-239.1444,0,substitution,er,2,als,3
n000342-fn000877-236.8186-239.1444,1,substitution,zijn,4,een,3
n000342-fn000877-239.7713-241.0610,3,substitution,vaak,4,vak,3
n000342-fn000877-241.0610-243.7848,0,deletion,on,2,<del>,<del>
n000342-fn000877-241.0610-243.7848,1,substitution,zekere,6,onzeker,7
n000342-fn000877-243.7848-245.8052,0,deletion,bijv,4,<del>,<del>
n000342-fn000877-243.7848-245.8052,1,substitution,voorbeeld,9,bijvoorbeeld,12
n000342-fn000877-245.8052-248.0439,0,substitution,vriezen,7,vrezen,6
n000342-fn000877-257.9093-259.2753,3,substitution,liefde,6,liften,6
n000342-fn000877-259.2753-261.5019,0,insertion,<ins>,<ins>,dickers,7
n000342-fn000877-259.2753-261.5019,1,substitution,dichters,8,vertel,6
n000342-fn000877-259.2753-261.5019,2,substitution,vertellen,9,een,3
n000342-fn000877-259.2753-261.5019,3,substitution,over,4,offer,5
n000342-fn000877-263.1294-265.8756,0,substitution,een,3,en,2
n000342-fn000877-263.1294-265.8756,4,substitution,weinig,6,weining,7
n000342-fn000877-263.1294-265.8756,5,substitution,woorden,7,worden,6
n000342-fn000877-265.8756-267.2259,0,substitution,gevoel,6,voel,4
n000342-fn000877-267.2259-270.0358,5,substitution,grappigs,8,grapigs,7
n000342-fn000877-272.9339-274.7172,5,substitution,ze,2,zo,2
n000342-fn000877-274.7172-276.4961,5,substitution,liefde,6,liften,6
n000342-fn000877-277.3204-279.0234,0,substitution,in,2,een,3
n000342-fn000877-277.3204-279.0234,1,substitution,liedjes,7,lichte,6
n000342-fn000877-28.6571-29.8693,0,substitution,vaak,4,fuck,4
n000342-fn000877-28.6571-29.8693,1,substitution,een,3,hem,3
n000342-fn000877-292.3922-294.6146,3,substitution,hard,4,hart,4
n000342-fn000877-303.1322-304.2870,0,substitution,er,2,hij,3
n000342-fn000877-303.1322-304.2870,3,substitution,een,3,aan,3
n000342-fn000877-312.6362-313.8954,0,deletion,bagage,6,<del>,<del>
n000342-fn000877-312.6362-313.8954,1,substitution,letten,6,bagageletter,12
n000342-fn000877-315.4015-317.3104,0,substitution,trui,4,trouwen,7
n000342-fn000877-322.2505-324.2270,1,substitution,fietst,6,vis,3
n000342-fn000877-327.7399-329.8102,0,substitution,leuke,5,leuk,4
n000342-fn000877-327.7399-329.8102,1,substitution,cadeautjes,10,cadeau,6
n000342-fn000877-333.1176-335.5233,1,substitution,wou,3,wil,3
n000342-fn000877-335.5233-337.5922,1,deletion,hier,4,<del>,<del>
n000342-fn000877-335.5233-337.5922,2,substitution,zi,2,uur,3
n000342-fn000877-339.9601-341.9892,2,substitution,belooft,7,beloft,6
n000342-fn000877-341.9892-344.9098,0,deletion,n,1,<del>,<del>
n000342-fn000877-341.9892-344.9098,5,substitution,contrac,7,contract,8
n000342-fn000877-344.9098-347.4126,0,substitution,contrac,7,contract,8
n000342-fn000877-350.0599-351.5890,1,insertion,<ins>,<ins>,juf,3
n000342-fn000877-350.0599-351.5890,2,substitution,juffrouw,8,vraagt,6
n000342-fn000877-350.0599-351.5890,4,substitution,een,3,aan,3
n000342-fn000877-353.3313-354.7911,0,substitution,doet,4,doe,3
n000342-fn000877-353.3313-354.7911,1,substitution,één,3,dan,3
n000342-fn000877-353.3313-354.7911,2,substitution,dutje,5,dooftje,7
n000342-fn000877-358.4176-359.5324,0,insertion,<ins>,<ins>,bewegen,7
n000342-fn000877-358.4176-359.5324,1,substitution,bewegingen,10,gaan,4
n000342-fn000877-359.5324-361.3514,0,substitution,de,2,te,2
n000342-fn000877-359.5324-361.3514,1,substitution,kuilen,6,kouden,6
n000342-fn000877-361.3514-363.1951,0,substitution,de,2,te,2
n000342-fn000877-361.3514-363.1951,1,substitution,weg,3,wachten,7
n000342-fn000877-361.3514-363.1951,2,substitution,te,2,om,2
n000342-fn000877-361.3514-363.1951,3,substitution,omzeilen,8,zeilen,6
n000342-fn000877-365.4002-366.5086,0,deletion,deur,4,<del>,<del>
n000342-fn000877-365.4002-366.5086,1,deletion,om,2,<del>,<del>
n000342-fn000877-365.4002-366.5086,2,substitution,de,2,droom,5
n000342-fn000877-372.9692-375.7744,2,substitution,ouderswets,10,ouderwets,9
n000342-fn000877-372.9692-375.7744,4,substitution,past,4,vast,4
n000342-fn000877-375.7744-377.5667,2,substitution,modern,6,moderne,7
n000342-fn000877-375.7744-377.5667,3,substitution,interiteur,10,interieur,9
n000342-fn000877-384.1289-386.8397,1,substitution,bekertje,8,bekkertje,9
n000342-fn000877-384.1289-386.8397,6,deletion,we,2,<del>,<del>
n000342-fn000877-386.8397-387.9824,0,substitution,wel,3,van,3
n000342-fn000877-388.6024-390.1939,2,substitution,gezeur,6,gezelschap,10
n000342-fn000877-390.1939-392.9516,1,substitution,wi,2,we,2
n000342-fn000877-390.1939-392.9516,6,substitution,één,3,een,3
n000342-fn000877-392.9516-394.8905,3,substitution,die,3,de,2
n000342-fn000877-397.0931-398.7104,0,substitution,erbij,5,daarbij,7
n000342-fn000877-407.3597-409.9495,3,substitution,doen,4,toen,4
n000342-fn000877-407.3597-409.9495,4,substitution,kapseizen,9,kapseizoen,10
n000342-fn000877-410.5192-412.4793,0,substitution,gelokt,6,vlog,4
n000342-fn000877-410.5192-412.4793,5,substitution,liep,4,lief,4
n000342-fn000877-413.9998-415.8990,3,substitution,val,3,vaal,4
n000342-fn000877-42.3517-44.1687,5,substitution,kunt,4,komt,4
n000342-fn000877-422.2254-424.1969,3,substitution,leggage,7,lekkage,7
n000342-fn000877-424.1969-425.8123,0,substitution,was,3,wat,3
n000342-fn000877-424.1969-425.8123,1,substitution,het,3,is,2
n000342-fn000877-424.1969-425.8123,2,substitution,dure,4,de,2
n000342-fn000877-424.1969-425.8123,3,substitution,behang,6,deurbehang,10
n000342-fn000877-425.8123-427.9011,0,deletion,aan,3,<del>,<del>
n000342-fn000877-425.8123-427.9011,1,substitution,vervanging,10,aanvervangings,14
n000342-fn000877-425.8123-427.9011,2,substitution,toe,3,toes,4
n000342-fn000877-427.9011-429.4739,1,deletion,hoe,3,<del>,<del>
n000342-fn000877-436.6013-439.1256,0,deletion,veroor,6,<del>,<del>
n000342-fn000877-436.6013-439.1256,1,substitution,veroorzaagte,12,veroorzaakte,12
n000342-fn000877-436.6013-439.1256,2,substitution,een,3,en,2
n000342-fn000877-439.1256-440.3544,0,substitution,ravage,6,rafage,6
n000342-fn000877-44.1687-46.4674,6,substitution,lagere,6,lager,5
n000342-fn000877-440.3544-442.7618,4,substitution,elkoor,6,elk,3
n000342-fn000877-445.6271-447.6759,0,deletion,premier,7,<del>,<del>
n000342-fn000877-445.6271-447.6759,1,substitution,moe,3,première,8
n000342-fn000877-445.6271-447.6759,2,substitution,premièr,7,première,8
n000342-fn000877-445.6271-447.6759,3,substitution,moest,5,must,4
n000342-fn000877-447.6759-450.3152,1,insertion,<ins>,<ins>,ze,2
n000342-fn000877-447.6759-450.3152,2,insertion,<ins>,<ins>,waar,4
n000342-fn000877-447.6759-450.3152,3,substitution,zwaarste,8,ze,2
n000342-fn000877-450.9386-453.0181,3,substitution,flatje,6,vlaaitje,8
n000342-fn000877-453.0181-455.4860,2,substitution,en,2,een,3
n000342-fn000877-457.4168-460.3551,0,deletion,p,1,<del>,<del>
n000342-fn000877-46.4674-47.3021,0,substitution,prijs,5,price,5
n000342-fn000877-460.3551-461.9099,0,deletion,vier,4,<del>,<del>
n000342-fn000877-460.3551-461.9099,1,deletion,en,2,<del>,<del>
n000342-fn000877-460.3551-461.9099,2,substitution,negentig,8,viernnegentig,13
n000342-fn000877-464.4109-466.3298,3,substitution,joerin,6,urine,5
n000342-fn000877-467.8748-469.9351,1,substitution,uitgestippeld,13,uitgespeeld,11
n000342-fn000877-49.0858-50.4702,1,substitution,dui,3,dag,3
n000342-fn000877-49.0858-50.4702,2,substitution,duidelijk,9,daglijk,7
n000342-fn000877-52.9106-54.0537,2,deletion,a,1,<del>,<del>
n000342-fn000877-56.0470-58.7851,0,deletion,dure,4,<del>,<del>
n000342-fn000877-56.0470-58.7851,1,substitution,artikelen,9,deur,4
n000342-fn000877-56.0470-58.7851,2,substitution,betaal,6,artikel,7
n000342-fn000877-56.0470-58.7851,3,substitution,je,2,betalen,7
n000342-fn000877-58.7851-60.3029,1,insertion,<ins>,<ins>,er,2
n000342-fn000877-58.7851-60.3029,2,substitution,erop,4,op,2
n000342-fn000877-75.4277-77.0994,2,insertion,<ins>,<ins>,twee,4
n000342-fn000877-75.4277-77.0994,3,substitution,tweedehands,11,dans,4
n000342-fn000877-77.0994-79.4880,0,substitution,auto's,6,autos,5
n000342-fn000877-83.9756-85.3517,3,substitution,er,2,haar,4
n000342-fn000877-85.3517-86.9419,2,deletion,spullen,7,<del>,<del>
n000342-fn000877-85.3517-86.9419,3,substitution,bij,3,op,2
n000342-fn000877-91.7355-94.5463,1,insertion,<ins>,<ins>,kunje,5
n000342-fn000877-91.7355-94.5463,2,substitution,kun,3,vers,4
n000342-fn000877-91.7355-94.5463,3,substitution,je,2,te,2
n000342-fn000877-91.7355-94.5463,4,substitution,versturen,9,romen,5
n000342-fn000877-91.7355-94.5463,7,insertion,<ins>,<ins>,brief,5
n000342-fn000877-91.7355-94.5463,8,insertion,<ins>,<ins>,in,2
n000342-fn000877-91.7355-94.5463,9,substitution,brievenbus,10,bos,3
n000342-fn000877-94.5463-97.0927,5,substitution,'s,2,s,1
n000342-fn000877-97.0927-98.6119,2,substitution,doet,4,stopt,5
n000342-fn000877-98.6119-100.9446,3,substitution,volgente,8,volgende,8
n000343-fn000879-100.1192-102.5183,0,substitution,vraagvrijs,10,vraagprijs,10
n000343-fn000879-102.5183-104.1230,0,deletion,nooit,5,<del>,<del>
n000343-fn000879-102.5183-104.1230,1,deletion,de,2,<del>,<del>
n000343-fn000879-102.5183-104.1230,2,substitution,vrijs,5,negene,6
n000343-fn000879-102.5183-104.1230,3,substitution,die,3,vrijste,7
n000343-fn000879-105.9673-107.9721,0,deletion,voor,4,<del>,<del>
n000343-fn000879-105.9673-107.9721,1,substitution,betaalt,7,voorbetaald,11
n000343-fn000879-107.9721-110.0237,0,substitution,joe,3,jij,3
n000343-fn000879-112.6125-114.3006,1,substitution,spullen,7,spoelen,7
n000343-fn000879-114.3006-116.4408,1,substitution,één,3,in,2
n000343-fn000879-114.3006-116.4408,2,substitution,cd,2,siri,4
n000343-fn000879-12.2174-13.7695,0,substitution,elk,3,elke,4
n000343-fn000879-12.2174-13.7695,2,substitution,hun,3,gewoon,6
n000343-fn000879-12.2174-13.7695,3,substitution,verg,4,terug,5
n000343-fn000879-124.2404-126.6941,0,substitution,post,4,pas,3
n000343-fn000879-124.2404-126.6941,1,substitution,kun,3,wanneer,7
n000343-fn000879-124.2404-126.6941,2,substitution,je,2,we,2
n000343-fn000879-124.2404-126.6941,3,substitution,verstur,7,rustuur,7
n000343-fn000879-126.6941-128.8833,0,substitution,versturen,9,verstoringen,12
n000343-fn000879-126.6941-128.8833,1,substitution,via,3,weer,4
n000343-fn000879-13.7695-15.7691,1,deletion,en,2,<del>,<del>
n000343-fn000879-13.7695-15.7691,2,substitution,hun,3,in,2
n000343-fn000879-130.0985-131.4464,0,insertion,<ins>,<ins>,briefing,8
n000343-fn000879-130.0985-131.4464,1,substitution,brievenbus,10,bus,3
n000343-fn000879-131.4464-133.7467,2,substitution,één,3,een,3
n000343-fn000879-131.4464-133.7467,4,deletion,voor,4,<del>,<del>
n000343-fn000879-131.4464-133.7467,5,substitution,s,1,voorst,6
n000343-fn000879-133.7467-136.1344,0,substitution,'s,2,s,1
n000343-fn000879-136.1344-137.7720,3,substitution,doet,4,stoot,5
n000343-fn000879-137.7720-140.1769,2,substitution,vriet,5,vlucht,6
n000343-fn000879-143.3441-144.2590,0,substitution,vost,4,vast,4
n000343-fn000879-144.2590-147.0679,1,deletion,je,2,<del>,<del>
n000343-fn000879-15.7691-17.1699,0,substitution,trouwdag,8,troevdag,8
n000343-fn000879-152.2863-154.5356,0,substitution,in,2,en,2
n000343-fn000879-154.5356-155.7206,0,substitution,en,2,in,2
n000343-fn000879-154.5356-155.7206,1,substitution,maten,5,matten,6
n000343-fn000879-155.7206-157.7076,2,substitution,ze,2,zij,3
n000343-fn000879-168.5493-170.1175,0,deletion,één,3,<del>,<del>
n000343-fn000879-168.5493-170.1175,1,substitution,gemeen,6,een,3
n000343-fn000879-17.1699-19.5369,0,substitution,één,3,een,3
n000343-fn000879-170.1175-172.6747,1,substitution,één,3,een,3
n000343-fn000879-170.1175-172.6747,4,substitution,één,3,een,3
n000343-fn000879-170.1175-172.6747,7,substitution,één,3,een,3
n000343-fn000879-175.8424-177.3636,0,substitution,antbenaren,10,antennearen,11
n000343-fn000879-177.3636-179.5823,2,substitution,gemeente,8,gemente,7
n000343-fn000879-181.8169-184.5462,1,deletion,g,1,<del>,<del>
n000343-fn000879-181.8169-184.5462,3,deletion,houdt,5,<del>,<del>
n000343-fn000879-181.8169-184.5462,4,substitution,de,2,grootte,7
n000343-fn000879-181.8169-184.5462,5,substitution,stad,4,staat,5
n000343-fn000879-186.9558-187.9443,0,substitution,goede,5,hoor,4
n000343-fn000879-186.9558-187.9443,1,substitution,s,1,eens,4
n000343-fn000879-187.9443-189.4914,1,substitution,en,2,in,2
n000343-fn000879-19.5369-22.2024,1,substitution,meestal,7,miste,5
n000343-fn000879-193.6388-194.8335,0,substitution,bomen,5,women,5
n000343-fn000879-193.6388-194.8335,1,substitution,en,2,in,2
n000343-fn000879-198.5763-200.0934,0,substitution,voldoende,9,voortoegaande,13
n000343-fn000879-205.2401-207.0366,1,deletion,vee,3,<del>,<del>
n000343-fn000879-209.9948-211.8327,1,substitution,één,3,een,3
n000343-fn000879-212.5146-213.6565,0,insertion,<ins>,<ins>,bij,3
n000343-fn000879-212.5146-213.6565,1,substitution,bijvoorbeeld,12,voorbehoud,10
n000343-fn000879-213.6565-216.4558,3,deletion,de,2,<del>,<del>
n000343-fn000879-218.0974-219.8696,2,substitution,vostkantoor,11,postkantoor,11
n000343-fn000879-219.8696-221.5493,0,substitution,meestal,7,mister,6
n000343-fn000879-219.8696-221.5493,3,deletion,al,2,<del>,<del>
n000343-fn000879-22.2024-23.8024,0,insertion,<ins>,<ins>,we,2
n000343-fn000879-22.2024-23.8024,1,substitution,gezin,5,zien,4
n000343-fn000879-227.6618-230.0371,0,substitution,tot,3,dat,3
n000343-fn000879-227.6618-230.0371,4,substitution,beurt,5,buurt,5
n000343-fn000879-23.8024-26.6997,0,substitution,één,3,een,3
n000343-fn000879-230.0371-232.9853,2,substitution,niet,4,net,3
n000343-fn000879-230.0371-232.9853,5,substitution,andres,6,anders,6
n000343-fn000879-239.7021-241.5237,0,deletion,soms,4,<del>,<del>
n000343-fn000879-239.7021-241.5237,1,deletion,kun,3,<del>,<del>
n000343-fn000879-239.7021-241.5237,2,substitution,je,2,samskuni,8
n000343-fn000879-241.5237-242.8164,0,insertion,<ins>,<ins>,nummer,6
n000343-fn000879-241.5237-242.8164,1,substitution,nummertjes,10,zes,3
n000343-fn000879-249.2283-250.4361,0,substitution,ballie,6,balie,5
n000343-fn000879-250.4361-253.0925,4,substitution,beurt,5,buurt,5
n000343-fn000879-257.2478-258.7540,2,substitution,beurt,5,buurt,5
n000343-fn000879-258.7540-260.4547,2,deletion,wel,3,<del>,<del>
n000343-fn000879-258.7540-260.4547,4,substitution,een,3,in,2
n000343-fn000879-26.6997-28.7199,0,substitution,op,2,af,2
n000343-fn000879-26.6997-28.7199,2,substitution,jaarlijkste,11,glijkste,8
n000343-fn000879-260.4547-261.9126,0,deletion,boodschap,9,<del>,<del>
n000343-fn000879-260.4547-261.9126,1,deletion,gaan,4,<del>,<del>
n000343-fn000879-260.4547-261.9126,2,substitution,doen,4,boetstrafranden,15
n000343-fn000879-264.0135-266.6433,2,substitution,joe,3,je,2
n000343-fn000879-266.6433-268.1552,3,substitution,één,3,in,2
n000343-fn000879-274.1118-276.8494,2,substitution,heeft,5,geeft,5
n000343-fn000879-274.1118-276.8494,5,substitution,woord,5,voort,5
n000343-fn000879-276.8494-278.4080,1,substitution,gezin,5,gezien,6
n000343-fn000879-278.4080-281.1838,0,deletion,één,3,<del>,<del>
n000343-fn000879-278.4080-281.1838,1,deletion,gezin,5,<del>,<del>
n000343-fn000879-278.4080-281.1838,2,substitution,bes,3,ingezien,8
n000343-fn000879-278.4080-281.1838,4,deletion,uit,3,<del>,<del>
n000343-fn000879-281.1838-282.7509,1,substitution,en,2,in,2
n000343-fn000879-282.7509-284.4435,0,substitution,zij,3,ze,2
n000343-fn000879-289.7724-291.9760,0,insertion,<ins>,<ins>,op,2
n000343-fn000879-289.7724-291.9760,1,substitution,opa's,5,was,3
n000343-fn000879-292.6249-294.9474,0,substitution,tantes,6,dantes,6
n000343-fn000879-292.6249-294.9474,2,substitution,ooms,4,ons,3
n000343-fn000879-294.9474-296.1305,0,substitution,neveng,6,neven,5
n000343-fn000879-296.1305-298.4520,0,substitution,neven,5,leven,5
n000343-fn000879-298.4520-299.4945,1,substitution,nederl,6,nederland,9
n000343-fn000879-302.4795-304.5658,0,deletion,relatie,7,<del>,<del>
n000343-fn000879-302.4795-304.5658,1,substitution,binnen,6,relatiewinning,14
n000343-fn000879-304.5658-306.1244,0,substitution,gezin,5,gezien,6
n000343-fn000879-307.5248-308.4960,0,insertion,<ins>,<ins>,het,3
n000343-fn000879-307.5248-308.4960,1,substitution,gezin,5,ziek,4
n000343-fn000879-31.1947-34.1884,0,substitution,vrouw,5,mevrouw,7
n000343-fn000879-31.1947-34.1884,1,substitution,vaak,4,waar,4
n000343-fn000879-31.1947-34.1884,2,substitution,één,3,kan,3
n000343-fn000879-314.7449-316.5246,2,deletion,weer,4,<del>,<del>
n000343-fn000879-314.7449-316.5246,3,substitution,waak,4,verwar,6
n000343-fn000879-316.5246-319.4589,0,substitution,verandert,9,veranderd,9
n000343-fn000879-323.1143-325.6657,0,substitution,zomer,5,summer,6
n000343-fn000879-323.1143-325.6657,1,substitution,herfest,7,harvest,7
